global_time,crystal,edep,x,y,z,slice_sect,time
 17604634124.12483,12,46.851,67.728,-27.531,-262.779,25,26828738.731
 17604634124.12483,12,113.186,72.047,-27.336,-261.669,25,26828738.746
 17799071845.30457,28,753.538,-130.614,91.493,-216.405,23,87460522.590
 17799071845.30457,4,5.927,-118.206,76.825,-258.089,43,87460522.743
 17799071845.30457,4,70.034,-113.713,71.837,-268.757,43,87460522.785
 17799071845.30457,4,183.511,-105.642,51.636,-280.998,42,87460522.868
 17799071845.30457,7,97.217,-94.139,-31.595,-231.180,10,87460523.194
 17799071845.30457,7,13.675,-98.697,-42.401,-241.853,20,87460523.247
 17799071845.30457,7,70.494,-98.375,-44.131,-246.266,20,87460523.263
 17799071845.30457,7,26.737,-92.006,-63.991,-232.314,13,87460523.347
 17799071845.30457,7,111.867,-104.780,-67.227,-232.293,24,87460523.391
 17886532366.99687,32,708.404,-136.284,-28.662,-206.064,13,498875265.777
 17886532366.99687,29,25.679,-173.165,-0.448,-207.158,22,498875265.932
 17886532366.99687,29,41.463,-182.311,14.407,-207.757,32,498875265.990
 17886532366.99687,29,195.827,-187.036,18.005,-210.353,32,498875266.012
 17886532366.99687,29,200.627,-185.975,18.594,-210.641,32,498875266.016
 18494879285.42087,2,830.424,123.467,60.826,-198.425,03,176725490.526
 18494879285.42087,16,331.718,139.725,39.321,-206.980,15,176725490.620
 18494879285.42087,16,170.857,138.120,41.194,-205.610,15,176725490.630
 18720712998.53774,9,77.907,-26.357,-33.567,-274.397,33,10765088.211
 18720712998.53774,9,367.387,-26.559,-39.904,-293.293,43,10765088.278
 18731478085.82197,26,800.231,-93.143,170.011,-197.207,31,134305569.167
 18731478085.82197,26,246.144,-94.315,170.436,-197.023,31,134305569.171
 18731478085.82197,26,125.311,-94.597,172.039,-199.521,31,134305569.181
 18731478085.82197,25,6.346,-109.022,174.224,-182.916,30,134305569.256
 18731478085.82197,25,150.694,-113.995,170.349,-180.240,20,134305569.279
 18731478085.82197,24,18.253,-132.372,129.240,-171.842,11,134305569.086
 18731478085.82197,24,241.394,-136.197,133.539,-176.182,11,134305569.110
 18731478085.82197,24,288.079,-141.263,143.935,-199.348,31,134305569.196
 18731478085.82197,24,277.402,-140.684,147.715,-201.344,31,134305569.211
 18731478085.82197,24,71.131,-142.331,149.724,-200.146,31,134305569.220
 18731478085.82197,24,141.478,-161.470,153.075,-203.035,41,134305569.286
 18731478085.82197,24,8.430,-157.962,152.476,-200.179,41,134305569.301
 18731478085.82197,24,26.190,-156.932,150.480,-196.181,41,134305569.316
 18731478085.82197,24,99.644,-157.580,151.454,-194.617,41,134305569.323
 18865783654.06549,19,303.666,134.682,159.062,-141.394,01,102587959.631
 18865783654.06549,19,534.236,136.837,164.895,-142.256,11,102587959.652
 18865783654.06549,19,182.334,132.702,166.992,-140.198,11,102587959.669
 18865783654.06549,19,6.192,132.931,166.838,-140.198,11,102587959.670
 18865783654.06549,19,16.014,136.845,159.317,-137.723,02,102587959.699
 18865783654.06549,19,17.841,139.165,160.430,-137.652,12,102587959.708
 18865783654.06549,19,111.716,140.443,161.360,-135.006,12,102587959.718
 18968371612.85613,28,641.214,-152.507,107.037,-232.811,42,95056421.499
 19072749942.78751,36,52.702,73.499,-210.311,-185.875,32,159767354.653
 19072749942.78751,36,655.440,78.708,-218.136,-194.006,42,159767354.695
 19072749942.78751,36,295.373,78.754,-218.549,-193.826,42,159767354.696
 19072749942.78751,40,3.801,71.140,-198.520,-217.715,41,159767354.803
 19072749942.78751,40,164.685,67.844,-193.008,-221.054,42,159767354.828
 19639792166.64180,43,90.452,167.296,-90.319,-162.422,15,2577256.825
 19639792166.64180,43,91.629,174.549,-98.375,-170.451,25,2577256.870
 19639792166.64180,43,749.961,201.563,-121.837,-183.188,44,2577256.996
 19639792166.64180,43,2.479,197.602,-120.238,-185.344,44,2577257.012
 19639792166.64180,43,237.478,188.283,-113.535,-185.728,35,2577257.050
 19945697890.51107,7,816.717,-66.653,-56.649,-219.622,02,2663574.557
 19945697890.51107,6,12.811,-54.392,6.249,-275.135,33,2663574.840
 19945697890.51107,6,211.632,-50.597,16.257,-287.882,43,2663574.895
 19945697890.51107,4,8.748,-71.952,57.947,-277.739,41,2663575.055
 19945697890.51107,4,122.006,-76.941,83.583,-276.726,40,2663575.142
 19945697890.51107,4,18.465,-68.989,82.077,-274.957,40,2663575.170
 19945697890.51107,4,39.222,-67.382,80.595,-276.590,40,2663575.179
 19945697890.51107,4,103.399,-69.398,82.092,-274.058,40,2663575.191
 19961278108.18804,26,427.754,-104.538,140.655,-185.455,10,31947998.347
 19961278108.18804,26,407.421,-110.342,138.814,-197.872,25,31947998.393
 19961278108.18804,26,37.979,-103.127,108.839,-202.668,14,31947998.497
 19961278108.18804,26,115.251,-102.907,107.054,-201.753,14,31947998.504
 19961278108.18804,26,72.035,-112.619,109.844,-197.220,14,31947998.541
 19961278108.18804,26,16.969,-111.875,109.880,-197.204,14,31947998.543
 19961278108.18804,26,0.556,-111.804,110.721,-197.575,14,31947998.546
 19961278108.18804,26,94.034,-111.832,111.651,-197.747,14,31947998.549
 20095603307.35142,8,925.393,-143.611,17.936,-214.567,23,40603082.413
 20095603307.35142,8,128.563,-143.463,18.824,-214.733,23,40603082.416
 20095603307.35142,8,125.777,-142.293,35.116,-277.177,54,40603082.632
 20095603307.35142,8,32.981,-138.082,32.781,-277.160,54,40603082.648
 20095603307.35142,8,120.286,-138.195,31.892,-279.012,54,40603082.654
 20136206388.89959,16,926.253,184.436,57.438,-247.844,55,65031341.721
 20136206388.89959,13,182.228,155.634,12.966,-280.120,53,65031341.993
 20689757644.83572,18,617.901,52.812,189.802,-177.275,22,135050928.192
 20824808572.14412,35,139.352,-82.784,-171.035,-155.857,05,21148675.036
 20824808572.14412,35,728.543,-83.802,-225.079,-209.747,54,21148675.291
 20824808572.14412,35,304.105,-82.052,-224.334,-210.019,54,21148675.297
 20845957246.36050,7,361.850,-95.802,-22.273,-251.279,20,28900290.303
 20845957246.36050,7,748.036,-95.946,-23.009,-252.397,20,28900290.308
 20845957246.36050,6,115.390,-87.307,-13.254,-247.102,20,28900290.355
 20845957246.36050,7,107.724,-93.866,-20.646,-252.211,20,28900290.392
 20874857535.76211,19,673.845,135.399,143.382,-160.963,15,705129.372
 20874857535.76211,19,75.127,135.381,144.566,-160.699,15,705129.376
 20874857535.76211,19,62.200,142.368,156.686,-162.170,25,705129.423
 20874857535.76211,19,209.926,144.471,173.359,-147.903,21,705129.497
 20874857535.76211,19,150.901,143.086,172.489,-151.077,21,705129.509
 21170563776.93917,42,1036.261,173.745,-40.094,-166.748,00,7534250.342
 21170563776.93917,42,101.361,168.374,-32.349,-170.273,01,7534250.376
 21170563776.93917,44,80.191,168.612,-33.324,-174.501,05,7534250.390
 21170563776.93917,42,115.187,171.819,-35.938,-168.968,00,7534250.413
 21396545657.16602,34,890.364,-109.166,-109.081,-181.508,00,261342218.075
 21718762130.24947,41,684.100,153.153,-129.560,-188.394,24,465009656.716
 21718762130.24947,41,38.452,153.001,-132.663,-188.237,24,465009656.727
 21718762130.24947,41,53.192,143.608,-153.732,-191.115,35,465009656.804
 21718762130.24947,41,213.474,143.790,-157.374,-190.170,35,465009656.817
 21718762130.24947,41,182.782,140.828,-155.841,-187.100,35,465009656.832
 22560134418.40153,38,562.728,-29.628,-143.818,-193.088,02,196509303.709
 22560134418.40153,38,108.633,-6.907,-162.780,-206.251,23,196509303.818
 22560134418.40153,38,216.211,-6.901,-162.799,-206.263,23,196509303.818
 22560134418.40153,38,129.955,-5.129,-157.865,-218.126,23,196509303.861
 22560134418.40153,38,54.808,-3.716,-149.765,-208.359,13,196509303.903
 22560134418.40153,38,0.481,-3.658,-152.105,-207.274,13,196509303.912
 22560134418.40153,38,99.184,-4.571,-158.277,-202.730,13,196509303.938
 22756643721.30186,4,912.536,-90.139,73.052,-215.848,04,194898159.870
 22756643721.30186,26,153.755,-89.983,111.973,-209.665,14,194898160.001
 22756643721.30186,26,82.116,-95.192,113.619,-201.775,14,194898160.033
 22756643721.30186,26,47.181,-103.443,122.221,-207.731,24,194898160.078
 22756643721.30186,26,7.821,-101.911,121.429,-211.951,24,194898160.093
 22756643721.30186,26,129.591,-102.342,123.957,-219.280,24,194898160.119
 22951541880.35305,1,1122.615,61.626,110.395,-276.067,40,8431323.440
 22951541880.35305,1,210.385,27.956,106.196,-233.195,13,8431323.622
 23066617388.12956,11,957.021,-48.051,-115.580,-203.423,02,53019722.228
 23066617388.12956,7,216.570,-97.076,-71.369,-204.687,04,53019722.448
 23066617388.12956,7,15.813,-95.403,-73.433,-204.113,03,53019722.457
 23066617388.12956,7,39.386,-93.800,-74.495,-205.459,03,53019722.465
 23066617388.12956,7,104.210,-93.807,-74.519,-205.103,03,53019722.466
 23382969334.76329,22,925.286,42.675,150.864,-190.604,02,465434177.356
 23848403511.29642,37,891.422,-4.974,-256.250,-185.105,51,28304935.603
 23848403511.29642,37,10.884,-6.871,-262.526,-152.058,42,28304935.715
 23978800818.54060,0,628.479,30.886,44.837,-235.107,05,92250992.998
 23978800818.54060,1,280.594,41.620,74.273,-239.593,11,92250993.105
 23978800818.54060,1,262.927,47.131,72.578,-223.267,00,92250993.163
 24071051810.73405,21,915.189,37.094,215.875,-174.010,35,17895101.528
 24071051810.73405,21,97.065,38.432,216.510,-173.280,35,17895101.533
 24071051810.73405,7,954.284,-110.342,-66.470,-222.992,14,17895101.452
 24071051810.73405,7,20.437,-102.183,-62.459,-215.370,04,17895101.492
 24071051810.73405,7,49.955,-101.914,-62.482,-215.321,04,17895101.492
 24071051810.73405,7,23.525,-101.872,-62.062,-214.762,04,17895101.495
 24071051810.73405,7,22.919,-97.747,-62.295,-212.908,04,17895101.510
 24071051810.73405,7,100.879,-97.194,-61.424,-213.765,04,17895101.514
 24088946911.32702,9,874.826,-8.354,-30.851,-284.605,34,95256615.437
 24088946911.32702,9,269.503,-1.003,-35.126,-286.731,34,95256615.466
 24088946911.32702,9,188.671,-16.278,-44.892,-271.720,34,95256615.547
 24088946911.32702,11,191.507,-73.077,-93.551,-213.923,04,95256615.298
 24088946911.32702,34,505.434,-104.080,-137.527,-254.493,44,95256615.522
 24088946911.32702,34,475.059,-110.955,-150.265,-247.420,55,95256615.576
 24335056651.44349,3,811.763,-44.101,73.869,-292.077,45,128542663.326
 24335056651.44349,3,143.867,-43.843,73.803,-292.133,45,128542663.327
 24335056651.44349,3,5.686,-42.623,73.551,-287.664,45,128542663.343
 24335056651.44349,3,28.874,-38.651,73.861,-282.149,40,128542663.365
 24335056651.44349,0,73.184,26.053,50.523,-275.450,35,128542663.596
 24335056651.44349,3,108.626,20.998,65.826,-283.777,42,128542663.656
 24463599313.75406,21,1036.317,26.126,191.884,-172.075,15,3111982.447
 24463599313.75406,21,58.878,28.505,191.143,-171.159,15,3111982.456
 24466711295.33555,0,749.497,55.035,28.037,-269.799,23,8221420.383
 24496065764.68417,12,374.945,52.996,-21.384,-290.491,44,231648621.591
 24496065764.68417,12,62.488,66.383,-17.125,-304.250,55,231648621.657
 24496065764.68417,12,529.249,69.317,-15.535,-310.738,55,231648621.681
 24496065764.68417,0,205.318,48.027,3.011,-276.882,33,231648621.828
 24936840822.88580,5,797.846,-50.599,117.606,-208.282,01,39069791.120
 24936840822.88580,5,65.822,-47.503,125.234,-205.525,02,39069791.149
 24936840822.88580,5,76.790,-48.365,127.026,-201.730,02,39069791.163
 24936840822.88580,5,6.584,-43.593,125.527,-198.309,02,39069791.183
 24975910613.19012,7,468.717,-68.203,-43.448,-225.429,01,90232749.341
 24975910613.19012,7,171.467,-66.256,-54.048,-234.901,12,90232749.389
 24975910613.19012,38,531.816,-19.491,-163.466,-242.545,43,90232749.787
 25066143361.73270,10,221.035,29.270,-138.066,-248.886,34,46889656.771
 25066143361.73270,10,179.909,28.164,-144.309,-253.915,44,46889656.798
 25592474244.12037,27,964.158,-177.167,102.763,-134.760,04,176698299.647
 25592474244.12037,27,1.226,-168.426,89.244,-152.785,05,176698299.728
 25592474244.12037,27,40.580,-164.699,84.858,-158.885,05,176698299.756
 25592474244.12037,11,22.670,-25.087,-92.211,-216.646,00,176698300.532
 25592474244.12037,11,89.709,-23.029,-114.487,-212.556,01,176698300.608
 25592474244.12037,11,53.849,-44.613,-124.120,-200.745,02,176698300.696
 25592474244.12037,11,5.525,-52.051,-119.026,-202.043,03,176698300.726
 25592474244.12037,34,21.140,-99.089,-112.135,-202.446,14,176698300.885
 25592474244.12037,34,33.893,-101.595,-105.497,-200.793,04,176698300.909
 25592474244.12037,34,100.251,-100.955,-108.144,-197.717,04,176698300.923
 25769172542.94938,33,269.328,-179.859,-157.431,-195.065,45,264439261.092
 26033611803.01252,9,193.854,-37.157,-42.467,-265.526,22,88345106.002
 26121956908.10902,40,892.836,74.541,-146.669,-178.976,01,53339584.556
 26121956908.10902,40,61.255,73.527,-147.855,-176.362,01,53339584.566
 26121956908.10902,40,84.287,73.913,-149.494,-175.779,01,53339584.572
 26121956908.10902,40,133.622,82.948,-143.396,-175.864,00,53339584.610
 26175296491.85411,18,974.466,70.850,160.184,-170.589,01,25939868.454
 26175296491.85411,22,72.391,43.805,152.204,-185.136,02,25939868.559
 26175296491.85411,22,45.528,41.002,149.365,-185.925,02,25939868.573
 26175296491.85411,22,12.150,39.414,146.554,-183.528,02,25939868.586
 26838379225.50747,8,930.387,-98.529,26.578,-218.166,05,27842308.727
 26838379225.50747,8,139.579,-98.704,25.727,-218.315,05,27842308.730
 26866221533.43037,0,337.980,44.635,57.320,-248.345,15,61889636.719
 26866221533.43037,0,620.682,44.046,58.869,-250.538,25,61889636.728
 26866221533.43037,0,32.609,46.380,58.849,-246.277,15,61889636.744
 26866221533.43037,1,180.729,50.920,77.311,-234.622,10,61889636.819
 27048153136.88199,35,476.047,-93.040,-221.442,-212.716,54,114109265.677
 27162262401.48926,32,143.208,-147.005,-23.977,-214.095,22,32316544.651
 27162262401.48926,32,402.654,-154.950,-33.023,-237.622,33,32316544.739
 27162262401.48926,32,87.139,-166.159,-29.364,-246.301,43,32316544.788
 27162262401.48926,32,333.912,-183.758,-35.535,-260.759,53,32316544.866
 27162262401.48926,32,205.087,-184.130,-36.910,-255.852,52,32316544.883
 27312188230.96931,4,411.356,-69.007,59.919,-233.152,11,220665237.915
 27312188230.96931,4,415.882,-132.234,81.411,-283.004,53,220665238.193
 27657398017.64384,6,443.541,-95.295,13.078,-255.343,21,220092288.882
 27657398017.64384,6,375.143,-99.141,19.281,-260.679,31,220092288.912
 27657398017.64384,8,59.948,-105.458,33.944,-247.603,25,220092288.981
 27657398017.64384,8,30.204,-122.999,39.646,-241.185,24,220092289.046
 27657398017.64384,8,104.241,-123.541,40.127,-239.954,24,220092289.051
 27657398017.64384,8,158.923,-119.653,37.724,-239.991,24,220092289.066
 27899697920.34922,29,914.989,-172.618,-4.724,-196.837,22,136835064.530
 27899697920.34922,32,257.011,-175.215,-30.069,-172.120,11,136835064.649
 28036532984.00601,11,375.116,-51.215,-136.638,-250.540,32,206249362.322
 28242782345.35579,32,908.274,-137.646,-66.001,-214.007,24,24997054.211
 28242782345.35579,34,249.323,-122.601,-105.948,-221.410,23,24997054.356
 28242782345.35579,34,175.402,-119.957,-101.128,-221.947,23,24997054.374
 28242782345.35579,42,451.250,250.417,-5.053,-181.982,53,24997054.366
 28242782345.35579,42,50.858,251.672,-5.475,-181.879,53,24997054.370
 28242782345.35579,42,669.892,256.529,-9.168,-180.968,53,24997054.391
 28267779398.68871,31,131.081,-210.619,-3.535,-153.197,24,48285574.549
 28565338857.91593,23,93.728,-25.120,208.548,-175.513,25,124378824.416
 28565338857.91593,23,434.818,-24.284,231.131,-188.522,45,124378824.503
 28565338857.91593,23,95.089,-25.381,230.135,-189.103,45,124378824.508
 28565338857.91593,21,11.452,-11.382,224.537,-188.597,41,124378824.559
 28565338857.91593,21,131.821,-5.437,213.518,-186.871,30,124378824.601
 29038951507.02047,44,512.014,180.109,-49.243,-198.742,20,59082253.691
 29038951507.02047,44,46.298,179.887,-50.429,-200.534,20,59082253.698
 29038951507.02047,44,370.991,160.544,-70.391,-268.362,53,59082253.943
 29038951507.02047,13,242.697,170.419,-16.933,-277.604,54,59082254.127
 29098033759.80197,17,1105.520,180.000,95.159,-167.174,25,153608451.451
 29098033759.80197,17,972.547,124.336,91.689,-187.220,02,153608451.382
 29778158026.51392,37,1132.082,-20.658,-186.778,-152.103,05,75073002.769
 29918935031.58210,12,1033.498,75.875,-44.256,-238.442,10,93901189.362
 29918935031.58210,12,138.924,77.100,-45.598,-237.114,10,93901189.370
 29918935031.58210,12,41.845,75.980,-43.083,-235.909,10,93901189.380
 29918935031.58210,12,118.733,72.646,-43.299,-238.644,10,93901189.394
 30342946051.25936,36,1105.091,44.493,-175.202,-179.590,11,29201313.111
 30581656620.31662,24,348.847,-168.432,149.463,-137.188,24,12840897.042
 30581656620.31662,24,111.239,-186.216,149.321,-155.402,34,12840897.126
 30581656620.31662,24,289.207,-188.636,147.777,-157.549,33,12840897.138
 30581656620.31662,24,125.521,-189.160,133.870,-158.320,33,12840897.185
 30581656620.31662,24,138.419,-191.579,132.465,-159.951,33,12840897.196
 30581656620.31662,24,158.768,-188.382,134.115,-162.490,33,12840897.210
 31506117148.15222,13,888.541,95.778,4.356,-235.489,12,107813683.398
 31506117148.15222,13,13.306,96.992,14.429,-230.016,12,107813683.436
 31506117148.15222,13,116.703,98.591,16.801,-227.448,12,107813683.449
 31506117148.15222,13,153.450,94.462,5.329,-224.843,02,107813683.491
 31683061953.74349,0,1060.629,30.778,24.324,-267.909,24,14794719.357
 31683061953.74349,0,134.015,37.103,12.066,-265.676,23,14794719.404
 31683061953.74349,0,21.163,45.685,39.766,-279.806,34,14794719.511
 31683061953.74349,0,117.193,46.089,39.744,-279.904,34,14794719.513
 31697856672.19447,41,1059.107,107.337,-119.824,-176.388,01,173273926.080
 31697856672.19447,17,516.206,163.819,57.318,-181.220,10,173273926.118
 31697856672.19447,17,52.685,164.351,61.354,-184.053,10,173273926.135
 31697856672.19447,17,359.657,154.159,96.392,-202.340,22,173273926.271
 31697856672.19447,17,93.414,150.817,94.197,-201.747,22,173273926.284
 31697856672.19447,17,26.851,150.630,99.986,-202.804,22,173273926.304
 31697856672.19447,17,33.115,150.857,101.507,-199.691,22,173273926.315
 31697856672.19447,17,90.072,150.490,99.223,-199.908,22,173273926.323
 32085561184.20252,28,17.187,-129.044,109.623,-189.292,12,52548139.578
 32085561184.20252,28,401.996,-183.998,98.714,-197.773,31,52548139.767
 32085561184.20252,28,29.455,-144.875,95.131,-185.324,11,52548139.904
 32085561184.20252,28,152.540,-134.198,96.439,-197.064,12,52548139.957
 32304867775.59668,38,868.449,21.057,-190.610,-203.316,35,325177027.761
 32304867775.59668,38,23.271,20.736,-189.830,-203.717,35,325177027.764
 32304867775.59668,38,74.518,16.409,-182.240,-216.253,35,325177027.815
 32304867775.59668,38,48.784,10.799,-188.566,-222.522,35,325177027.850
 32304867775.59668,38,44.777,10.985,-185.305,-228.619,44,325177027.874
 32304867775.59668,38,12.722,11.209,-190.741,-228.090,45,325177027.895
 32304867775.59668,38,99.479,7.924,-196.388,-226.488,45,325177027.917
 33338283174.61637,3,54.910,-18.454,34.628,-240.133,04,128782279.179
 33338283174.61637,3,59.174,-17.227,35.524,-253.460,14,128782279.224
